Foxma.Win32.Worm.ex_,332,3,998708694,0,0,224,271,17744,267,6,0,24576,8192,0,4964,4096,4194304,4096,4096,4,0,1,0,4,0,36864,4096,78963,2,0,1048576,4096,1048576,4096,0,16,0,2440,0,4096,22860,2716,78963,25636,malware
Rivanon.Win32.Virus.ex_,332,2,1056643898,0,0,224,33167,17744,267,1,46,0,0,0,4100,0,4194304,4096,512,1,0,0,0,3,10,12288,512,0,2,0,4096,4096,65536,0,0,16,0,0,0,4096,2692,176,20439,8192,malware
DunDun.1396.Win32.Virus.ex_,332,5,990567310,0,0,224,271,17744,267,6,0,126976,69632,0,200704,4096,4194304,4096,4096,4,0,0,0,4,0,208896,4096,16,2,0,1048576,4096,1048576,4096,0,16,0,13584,28,4096,125038,32298,204249,155048,malware
Sysman.Win32.Trojan.ex_,332,5,965368196,0,0,224,270,17744,267,4,20,7168,9728,0,4452,4096,4194304,4096,512,4,0,4,98,4,0,32768,1024,49437,2,0,1048576,4096,1048576,4096,0,16,0,4764,0,4096,7028,2528,49437,16384,malware
Errno.c.Win32.Backdoor.ex_,332,3,1079414291,0,0,224,271,17744,267,6,0,40960,20480,0,21298,4096,4194304,4096,4096,4,0,0,0,4,0,65536,4096,0,2,0,1048576,4096,1048576,4096,0,16,0,0,0,4096,38138,3040,111395,46576,malware
Crash.Win32.Trojan.ex_,332,5,2083529450,0,0,224,33166,17744,267,2,25,20992,7680,0,4096,4096,4194304,4096,512,1,0,0,0,3,10,49152,1024,0,3,0,1048576,8192,1048576,4096,0,16,172,0,0,4096,24576,8192,41748,36864,malware
Levi.2961.Win32.Virus.ex_,332,4,2469276336,0,0,224,33166,17744,267,2,25,7168,1024,0,4096,4096,4194304,4096,512,1,0,0,0,3,10,24576,1024,0,2,0,1048576,8192,1048576,4096,0,16,0,0,0,4096,8192,4096,61938,16384,malware
HDFill.a.Win32.Trojan.ex_,332,5,869370174,0,0,224,33166,17744,267,4,0,12288,0,4096,4140,4096,4194304,4096,512,4,0,1,0,4,0,32768,1024,56930,2,0,1048576,4096,1048576,4096,0,16,0,3832,0,4096,12288,4096,78690,24576,malware
Apparition.a.Win32.Virus.ex_,332,5,760030019,0,0,224,33167,17744,267,2,25,40448,114780,0,4096,4096,4194304,4096,512,1,0,0,0,4,0,86016,1024,0,2,0,1048576,8192,1048576,4096,0,16,213,1024,0,4096,40960,28672,607125,73728,malware
ZSpy.Win32.Backdoor.ex_,332,8,950926966,0,0,224,33678,17744,267,2,25,393216,45056,0,4096,4096,4194304,4096,512,1,0,0,0,4,0,585728,1024,0,2,0,1048576,8192,1048576,4096,0,16,2833,88576,0,4096,393216,45056,593178,450560,malware
Drol.5337.a.Win32.Virus.ex_,332,4,2324637478,0,0,224,33166,17744,267,2,25,5632,1536,0,4096,4096,4194304,4096,512,1,0,0,0,3,10,24576,1024,0,2,0,1048576,8192,1048576,4096,0,16,0,0,0,4096,8192,4096,56767,16384,malware
Skoworodka.a.Win32.Virus.ex_,332,3,1239974801,0,0,224,271,17744,267,6,0,16384,8192,0,4992,4096,4194304,4096,4096,4,0,1,0,4,0,28672,4096,84828,2,0,1048576,4096,1048576,4096,0,16,0,1504,0,4096,13268,2648,84828,15876,malware
Arianne.1052.Win32.Virus.ex_,332,5,943079533,0,0,224,271,17744,267,5,12,1536,3072,0,20480,4096,4194304,4096,512,4,0,0,0,4,0,24064,1024,0,2,0,1048576,4096,1048576,4096,0,16,0,1136,0,4096,1356,614,61024,8284,malware
Ginra.3334.Win32.Virus.ex_,332,4,943079533,0,0,224,271,17744,267,5,12,1536,3072,0,4096,4096,4194304,4096,512,4,0,0,0,4,0,23814,1024,0,2,0,1048576,4096,1048576,4096,0,16,0,1136,0,4096,1356,614,62401,8284,malware
Delikon.a.Win32.Backdoor.ex_,332,4,1073053566,0,0,224,8462,17744,267,6,0,12288,12288,0,5209,4096,268435456,4096,4096,4,0,0,0,4,0,28672,4096,0,3,0,1048576,4096,1048576,4096,0,16,68,0,0,4096,12038,2372,75523,17492,malware
