"FilePath","DebugSize","ImageVersion","IatRVA","ExportSize","ResourceSize","VirtualSize2","NumberOfSections"
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\jre64\bin\orbd.exe",28,0,9320,0,2412,2178,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\jre64\bin\pack200.exe",28,0,9200,0,2424,2058,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\jre64\bin\policytool.exe",28,0,9208,0,2440,2066,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\jre64\bin\prism_common.dll",28,0,51492,292,896,7672,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\jre64\bin\prism_d3d.dll",28,0,120676,4164,896,74430,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\jre64\bin\prism_sw.dll",28,0,86632,1272,896,34540,7
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\jre64\bin\rmid.exe",28,0,9184,0,2412,2042,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\jre64\bin\rmiregistry.exe",28,0,9192,0,2444,2050,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\jre64\bin\servertool.exe",28,0,9208,0,2440,2066,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\jre64\bin\splashscreen.dll",28,0,201280,727,928,44295,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\jre64\bin\sunec.dll",28,0,118704,298,896,46506,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\jre64\bin\sunmscapi.dll",28,0,23348,1408,912,6560,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\jre64\bin\tnameserv.exe",28,0,9360,0,2432,2218,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\jre64\bin\ucrtbase.dll",84,10,946404,54516,1040,226620,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\jre64\bin\unpack.dll",28,0,70220,504,904,14856,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\jre64\bin\unpack200.exe",28,0,192512,0,1532,44439,7
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\jre64\bin\vcruntime140.dll",56,10,69924,2100,1032,14104,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\jre64\bin\verify.dll",28,0,41996,165,904,11781,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\jre64\bin\w2k_lsa_auth.dll",28,0,16324,232,928,5848,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\jre64\bin\WindowsAccessBridge-64.dll",28,0,90772,3649,1904,31121,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\jre64\bin\zip.dll",28,0,68920,2047,888,23759,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\jre64\bin\server\jvm.dll",0,0,7586832,106867,1244,1768803,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\lib\libpty\win\x86\winpty-agent.exe",56,0,566152,0,1084,81129,9
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\lib\libpty\win\x86\winpty.dll",56,0,500432,966,1084,73078,8
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\lib\libpty\win\x86_64\cyglaunch.exe",28,0,36864,0,1256,136,9
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\lib\libpty\win\x86_64\winpty-agent.exe",56,0,730928,0,1084,141690,10
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\lib\libpty\win\x86_64\winpty.dll",56,0,644544,966,1084,123478,9
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\lib\libpty\win\xp\winpty-agent.exe",56,0,566160,0,1084,80985,9
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\lib\libpty\win\xp\winpty.dll",56,0,500444,966,1084,73078,8
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\python\helpers\pydev\pydevd_attach_to_process\attach_amd64.dll",28,0,334092,124,0,99132,7
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\python\helpers\pydev\pydevd_attach_to_process\attach_x86.dll",28,0,265288,120,0,66696,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\python\helpers\pydev\third_party\wrapped_for_pydev\ctypes\_ctypes.dll",0,1,86016,74,0,6560,9
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\python\helpers\pydev\_pydevd_bundle\pydevd_cython_win32_26_32.pyd",0,0,219276,110,476,10078,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\python\helpers\pydev\_pydevd_bundle\pydevd_cython_win32_26_64.pyd",0,0,262296,110,476,16574,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\python\helpers\pydev\_pydevd_bundle\pydevd_cython_win32_27_32.pyd",0,0,223372,110,0,10126,4
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\python\helpers\pydev\_pydevd_bundle\pydevd_cython_win32_27_64.pyd",0,0,262360,110,0,16702,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\python\helpers\pydev\_pydevd_bundle\pydevd_cython_win32_34_32.pyd",0,0,219292,113,0,10273,4
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\python\helpers\pydev\_pydevd_bundle\pydevd_cython_win32_34_64.pyd",0,0,245860,113,0,16753,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\python\helpers\pydev\_pydevd_bundle\pydevd_cython_win32_35_32.cp35-win32.pyd",28,0,214140,124,248,13306,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\python\helpers\pydev\_pydevd_bundle\pydevd_cython_win32_35_64.cp35-win_amd64.pyd",28,0,245632,128,248,20954,7
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\python\helpers\pydev\_pydevd_bundle\pydevd_cython_win32_36_32.cp36-win32.pyd",28,0,226444,124,248,13356,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\python\helpers\pydev\_pydevd_bundle\pydevd_cython_win32_36_64.cp36-win_amd64.pyd",28,0,262016,128,248,20992,7
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\python\helpers\pydev\_pydevd_bundle\pydevd_cython_win32_37_32.cp37-win32.pyd",28,0,230556,124,248,13480,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\python\helpers\pydev\_pydevd_bundle\pydevd_cython_win32_37_64.cp37-win_amd64.pyd",28,0,262512,128,248,21612,7
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\python\helpers\pydev\_pydevd_frame_eval\pydevd_frame_evaluator_win32_36_32.cp36-win32.pyd",28,0,54368,144,248,8732,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\python\helpers\pydev\_pydevd_frame_eval\pydevd_frame_evaluator_win32_36_64.cp36-win_amd64.pyd",28,0,61412,148,248,12332,7
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\python\helpers\pydev\_pydevd_frame_eval\pydevd_frame_evaluator_win32_37_32.cp37-win32.pyd",28,0,54384,144,248,8878,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\python\helpers\pydev\_pydevd_frame_eval\pydevd_frame_evaluator_win32_37_64.cp37-win_amd64.pyd",28,0,61668,148,248,12738,7
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\tfsIntegration\lib\native\win32\x86\native_auth.dll",28,0,52564,1341,0,10365,4
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\tfsIntegration\lib\native\win32\x86\native_console.dll",28,0,44356,409,0,9481,4
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\tfsIntegration\lib\native\win32\x86\native_credential.dll",28,0,44372,379,0,9515,4
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\tfsIntegration\lib\native\win32\x86\native_filesystem.dll",28,0,48500,775,0,10215,4
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\tfsIntegration\lib\native\win32\x86\native_messagewindow.dll",28,0,44388,287,0,9567,4
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\tfsIntegration\lib\native\win32\x86\native_misc.dll",28,0,44388,813,0,10157,4
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\tfsIntegration\lib\native\win32\x86\native_registry.dll",28,0,48484,1037,0,10349,4
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\tfsIntegration\lib\native\win32\x86\native_synchronization.dll",28,0,44388,919,0,10071,4
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\tfsIntegration\lib\native\win32\x86_64\native_auth.dll",28,0,59836,1286,0,13798,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\tfsIntegration\lib\native\win32\x86_64\native_console.dll",28,0,50556,397,0,11885,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\tfsIntegration\lib\native\win32\x86_64\native_credential.dll",28,0,50652,367,0,12015,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\tfsIntegration\lib\native\win32\x86_64\native_filesystem.dll",28,0,55532,747,0,13483,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\tfsIntegration\lib\native\win32\x86_64\native_messagewindow.dll",28,0,50676,275,0,12179,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\tfsIntegration\lib\native\win32\x86_64\native_misc.dll",28,0,50804,788,0,12804,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\tfsIntegration\lib\native\win32\x86_64\native_registry.dll",28,0,55580,981,0,13637,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\CLion\ch-0\182.5107.21\plugins\tfsIntegration\lib\native\win32\x86_64\native_synchronization.dll",28,0,50588,887,0,12471,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\bin\breakgen.dll",0,0,65724,139,480,18010,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\bin\breakgen64.dll",0,0,72716,138,480,25346,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\bin\elevator.exe",112,0,98604,0,35392,26776,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\bin\fsnotifier.exe",0,0,78452,0,1336,18850,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\bin\fsnotifier64.exe",0,0,90364,0,1344,27078,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\bin\idea.exe",28,0,141968,0,1126900,26214,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\bin\idea64.exe",28,0,165292,0,1126910,41924,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\bin\IdeaWin32.dll",0,0,66148,356,1344,18546,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\bin\IdeaWin64.dll",0,0,77784,341,1344,26446,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\bin\jumplistbridge.dll",28,0,47116,326,436,12326,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\bin\jumplistbridge64.dll",0,0,53924,313,436,15401,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\bin\launcher.exe",112,0,106700,0,1368,26732,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\bin\restarter.exe",0,0,74212,0,1328,18454,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\bin\runnerw.exe",84,0,113132,0,1320,29048,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\bin\WinProcessListHelper.exe",56,0,156812,0,480,35726,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\bin\yjpagent.dll",0,0,2375516,11158,0,1538854,4
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\bin\yjpagent64.dll",0,0,2686828,10465,0,1674081,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-core-console-l1-1-0.dll",84,10,0,812,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-core-datetime-l1-1-0.dll",84,10,0,272,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-core-debug-l1-1-0.dll",84,10,0,284,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-core-errorhandling-l1-1-0.dll",84,10,0,456,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-core-file-l1-1-0.dll",84,10,0,4104,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-core-file-l1-2-0.dll",84,10,0,332,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-core-file-l2-1-0.dll",84,10,0,656,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-core-handle-l1-1-0.dll",84,10,0,352,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-core-heap-l1-1-0.dll",84,10,0,776,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-core-interlocked-l1-1-0.dll",84,10,0,392,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-core-libraryloader-l1-1-0.dll",84,10,0,1300,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-core-localization-l1-2-0.dll",84,10,0,3272,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-core-memory-l1-1-0.dll",84,10,0,876,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-core-namedpipe-l1-1-0.dll",84,10,0,660,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-core-processenvironment-l1-1-0.dll",84,10,0,1352,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-core-processthreads-l1-1-0.dll",84,10,0,2788,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-core-processthreads-l1-1-1.dll",84,10,0,988,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-core-profile-l1-1-0.dll",84,10,0,216,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-core-rtlsupport-l1-1-0.dll",84,10,0,788,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-core-string-l1-1-0.dll",84,10,0,500,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-core-synch-l1-1-0.dll",84,10,0,2392,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-core-synch-l1-2-0.dll",84,10,0,1144,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-core-sysinfo-l1-1-0.dll",84,10,0,1352,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-core-timezone-l1-1-0.dll",84,10,0,1096,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-core-util-l1-1-0.dll",84,10,0,316,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-crt-conio-l1-1-0.dll",84,10,0,1520,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-crt-convert-l1-1-0.dll",84,10,0,4590,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-crt-environment-l1-1-0.dll",84,10,0,802,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-crt-filesystem-l1-1-0.dll",84,10,0,2736,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-crt-heap-l1-1-0.dll",84,10,0,1302,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-crt-locale-l1-1-0.dll",84,10,0,1125,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-crt-math-l1-1-0.dll",84,10,0,9627,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-crt-multibyte-l1-1-0.dll",84,10,0,8436,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-crt-private-l1-1-0.dll",84,10,0,53037,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-crt-process-l1-1-0.dll",84,10,0,1400,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-crt-runtime-l1-1-0.dll",84,10,0,5172,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-crt-stdio-l1-1-0.dll",84,10,0,6753,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-crt-string-l1-1-0.dll",84,10,0,6879,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-crt-time-l1-1-0.dll",84,10,0,3005,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\api-ms-win-crt-utility-l1-1-0.dll",84,10,0,1118,1008,1008,2
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\attach.dll",28,0,14436,906,904,5290,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\awt.dll",28,0,1266080,43920,64536,348496,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\concrt140.dll",56,10,283292,19724,1032,91132,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\decora_sse.dll",28,0,76792,3176,896,12304,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\dt_shmem.dll",28,0,23504,856,912,5448,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\dt_socket.dll",28,0,16756,85,912,6069,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\fontmanager.dll",28,0,617012,2714,920,287674,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\freetype.dll",0,0,544104,7616,436,147536,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\fxplugins.dll",28,0,110352,80,896,32366,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\glass.dll",28,0,230148,7476,9776,74954,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\glib-lite.dll",28,0,430256,1632,888,234550,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\gstreamer-lite.dll",28,0,569480,792,912,128388,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\hprof.dll",28,0,145268,98,896,28530,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\instrument.dll",28,0,109004,857,920,30025,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\j2pcsc.dll",28,0,13464,692,904,3204,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\j2pkcs11.dll",28,0,51396,4214,912,11814,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\jaas_nt.dll",28,0,14716,192,904,4064,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\jabswitch.exe",28,0,25028,0,2252,10874,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\java-rmi.exe",28,0,9128,0,2432,1986,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\java.dll",28,0,121184,16018,896,39618,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\java.exe",28,0,155048,0,11844,35086,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\JavaAccessBridge-64.dll",28,0,131424,2104,1888,65592,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\javafx_font.dll",28,0,61232,5200,896,22834,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\javafx_iio.dll",28,0,143984,480,888,18428,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\javaw.exe",28,0,155036,0,11844,35070,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\java_crw_demo.dll",28,0,22776,116,928,3588,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\jawt.dll",28,0,8936,71,896,1639,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\JAWTAccessBridge-64.dll",28,0,8868,252,1888,1628,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\jdwp.dll",28,0,188160,97,896,30273,6
